Scale, Error, Expectation // 10,000,000 function calls
4.41e+06, 5.93861e-12, -11.5086
4.42e+06, 5.92517e-12, -11.5069
4.43e+06, 5.9118e-12, -11.5052
4.44e+06, 5.89848e-12, -11.5035
4.45e+06, 5.88523e-12, -11.5018
4.46e+06, 5.87203e-12, -11.5
4.47e+06, 5.85889e-12, -11.4982
4.48e+06, 5.84582e-12, -11.4964
4.49e+06, 5.8328e-12, -11.4945
4.5e+06, 5.81984e-12, -11.4926
4.51e+06, 5.80693e-12, -11.4907
4.52e+06, 5.79408e-12, -11.4888
4.53e+06, 5.78129e-12, -11.4868
4.54e+06, 5.76856e-12, -11.4848
4.55e+06, 5.75588e-12, -11.4827
4.56e+06, 5.74326e-12, -11.4806
4.57e+06, 5.73069e-12, -11.4785
4.58e+06, 5.71818e-12, -11.4764
4.59e+06, 5.70572e-12, -11.4742
4.6e+06, 5.69332e-12, -11.4721
4.61e+06, 5.68097e-12, -11.4698
4.62e+06, 5.66867e-12, -11.4676
4.63e+06, 5.65643e-12, -11.4653
4.64e+06, 5.64424e-12, -11.463
4.65e+06, 5.6321e-12, -11.4606
4.66e+06, 5.62001e-12, -11.4583
4.67e+06, 5.60798e-12, -11.4559
4.68e+06, 5.596e-12, -11.4535
4.69e+06, 5.58406e-12, -11.451
4.7e+06, 5.57218e-12, -11.4485
4.71e+06, 5.56035e-12, -11.446
4.72e+06, 5.54857e-12, -11.4435
4.73e+06, 5.53684e-12, -11.4409
4.74e+06, 5.52516e-12, -11.4383
4.75e+06, 5.51353e-12, -11.4357
4.76e+06, 5.50194e-12, -11.433
4.77e+06, 5.49041e-12, -11.4303
4.78e+06, 5.47892e-12, -11.4276
4.79e+06, 5.46749e-12, -11.4249
4.8e+06, 5.4561e-12, -11.4221
4.81e+06, 5.44475e-12, -11.4193
4.82e+06, 5.43346e-12, -11.4165
4.83e+06, 5.42221e-12, -11.4137
4.84e+06, 5.411e-12, -11.4108
4.85e+06, 5.39985e-12, -11.4079
4.86e+06, 5.38874e-12, -11.405
4.87e+06, 5.37767e-12, -11.402
4.88e+06, 5.36665e-12, -11.399
4.89e+06, 5.35568e-12, -11.396
4.9e+06, 5.34475e-12, -11.393
4.91e+06, 5.33386e-12, -11.3899
4.92e+06, 5.32302e-12, -11.3868
4.93e+06, 5.31222e-12, -11.3837
4.94e+06, 5.30147e-12, -11.3805
4.95e+06, 5.29076e-12, -11.3774
4.96e+06, 5.28009e-12, -11.3742
4.97e+06, 5.26947e-12, -11.3709
4.98e+06, 5.25889e-12, -11.3677
4.99e+06, 5.24835e-12, -11.3644
