Scale, Error, Expectation // 1,000,000 evaluations per
100000, 1.82427e-09, -3.38862
104950, 1.73823e-09, -3.46412
109900, 1.65994e-09, -3.53753
114850, 1.58839e-09, -3.60897
119800, 1.52276e-09, -3.67858
124750, 1.46234e-09, -3.74647
129700, 1.40653e-09, -3.81274
134650, 1.35482e-09, -3.87748
139600, 1.30678e-09, -3.94078
144550, 1.26203e-09, -4.00271
149500, 1.22025e-09, -4.06334
154450, 1.18114e-09, -4.12274
159400, 1.14446e-09, -4.18096
164350, 1.10999e-09, -4.23806
169300, 1.07754e-09, -4.29409
174250, 1.04693e-09, -4.3491
179200, 1.01801e-09, -4.40312
184150, 9.90644e-10, -4.4562
189100, 9.64712e-10, -4.50839
194050, 9.40103e-10, -4.5597
199000, 9.16719e-10, -4.61018
203950, 8.94469e-10, -4.65985
208900, 8.73274e-10, -4.70876
213850, 8.53061e-10, -4.75691
218800, 8.33761e-10, -4.80434
223750, 8.15316e-10, -4.85108
228700, 7.97669e-10, -4.89714
233650, 7.8077e-10, -4.94255
238600, 7.64572e-10, -4.98733
243550, 7.49033e-10, -5.03149
248500, 7.34113e-10, -5.07506
253450, 7.19775e-10, -5.11806
258400, 7.05987e-10, -5.1605
263350, 6.92717e-10, -5.20239
268300, 6.79937e-10, -5.24376
273250, 6.67619e-10, -5.28461
278200, 6.55741e-10, -5.32497
283150, 6.44277e-10, -5.36483
288100, 6.33207e-10, -5.40423
293050, 6.22512e-10, -5.44316
298000, 6.12171e-10, -5.48164
302950, 6.02169e-10, -5.51969
307900, 5.92488e-10, -5.5573
312850, 5.83113e-10, -5.5945
317800, 5.74031e-10, -5.63129
322750, 5.65227e-10, -5.66769
327700, 5.56689e-10, -5.70369
332650, 5.48405e-10, -5.73932
337600, 5.40364e-10, -5.77457
342550, 5.32556e-10, -5.80946
347500, 5.2497e-10, -5.84399
352450, 5.17597e-10, -5.87817
357400, 5.10428e-10, -5.91202
362350, 5.03455e-10, -5.94553
367300, 4.9667e-10, -5.97871
372250, 4.90066e-10, -6.01157
377200, 4.83635e-10, -6.04412
382150, 4.7737e-10, -6.07636
387100, 4.71266e-10, -6.1083
392050, 4.65316e-10, -6.13994
397000, 4.59514e-10, -6.17129
401950, 4.53855e-10, -6.20236
406900, 4.48334e-10, -6.23315
411850, 4.42945e-10, -6.26366
416800, 4.37685e-10, -6.2939
421750, 4.32548e-10, -6.32388
426700, 4.2753e-10, -6.35359
431650, 4.22627e-10, -6.38306
436600, 4.17836e-10, -6.41226
441550, 4.13151e-10, -6.44123
446500, 4.08571e-10, -6.46994
451450, 4.04091e-10, -6.49842
456400, 3.99709e-10, -6.52667
461350, 3.9542e-10, -6.55468
466300, 3.91222e-10, -6.58247
471250, 3.87113e-10, -6.61003
476200, 3.83089e-10, -6.63737
481150, 3.79148e-10, -6.66449
486100, 3.75287e-10, -6.6914
491050, 3.71504e-10, -6.7181
496000, 3.67796e-10, -6.74459
500950, 3.64162e-10, -6.77088
505900, 3.60599e-10, -6.79697
510850, 3.57105e-10, -6.82286
515800, 3.53678e-10, -6.84855
520750, 3.50316e-10, -6.87405
525700, 3.47017e-10, -6.89936
530650, 3.4378e-10, -6.92449
535600, 3.40603e-10, -6.94943
540550, 3.37484e-10, -6.97418
545500, 3.34422e-10, -6.99876
550450, 3.31414e-10, -7.02317
555400, 3.28461e-10, -7.04739
560350, 3.25559e-10, -7.07144
565300, 3.22708e-10, -7.09533
570250, 3.19907e-10, -7.11905
575200, 3.17154e-10, -7.1426
580150, 3.14448e-10, -7.16598
585100, 3.11788e-10, -7.18921
590050, 3.09172e-10, -7.21227
595000, 3.066e-10, -7.23518
599950, 3.0407e-10, -7.25793
604900, 3.01582e-10, -7.28054
609850, 2.99134e-10, -7.30298
614800, 2.96726e-10, -7.32528
619750, 2.94356e-10, -7.34743
624700, 2.92023e-10, -7.36943
629650, 2.89728e-10, -7.3913
634600, 2.87468e-10, -7.41302
639550, 2.85243e-10, -7.43459
644500, 2.83052e-10, -7.45603
649450, 2.80895e-10, -7.47732
654400, 2.7877e-10, -7.49849
659350, 2.76677e-10, -7.51952
664300, 2.74615e-10, -7.54041
669250, 2.72584e-10, -7.56118
674200, 2.70583e-10, -7.5818
679150, 2.68611e-10, -7.60231
684100, 2.66667e-10, -7.62268
689050, 2.64751e-10, -7.64294
694000, 2.62863e-10, -7.66306
698950, 2.61001e-10, -7.68306
703900, 2.59166e-10, -7.70294
708850, 2.57356e-10, -7.7227
713800, 2.55572e-10, -7.74234
718750, 2.53811e-10, -7.76186
723700, 2.52075e-10, -7.78126
728650, 2.50363e-10, -7.80056
733600, 2.48674e-10, -7.81973
738550, 2.47007e-10, -7.83879
743500, 2.45362e-10, -7.85774
748450, 2.4374e-10, -7.87657
753400, 2.42138e-10, -7.8953
758350, 2.40558e-10, -7.91392
763300, 2.38998e-10, -7.93243
768250, 2.37458e-10, -7.95083
773200, 2.35938e-10, -7.96913
778150, 2.34437e-10, -7.98732
783100, 2.32955e-10, -8.00541
788050, 2.31492e-10, -8.02339
793000, 2.30047e-10, -8.04127
797950, 2.2862e-10, -8.05905
802900, 2.2721e-10, -8.07673
807850, 2.25818e-10, -8.09432
812800, 2.24443e-10, -8.1118
817750, 2.23084e-10, -8.12919
822700, 2.21742e-10, -8.14648
827650, 2.20416e-10, -8.16368
832600, 2.19105e-10, -8.18078
837550, 2.1781e-10, -8.19778
842500, 2.16531e-10, -8.2147
847450, 2.15266e-10, -8.23151
852400, 2.14016e-10, -8.24825
857350, 2.1278e-10, -8.26488
862300, 2.11559e-10, -8.28143
867250, 2.10351e-10, -8.29789
872200, 2.09157e-10, -8.31427
877150, 2.07977e-10, -8.33055
882100, 2.0681e-10, -8.34675
887050, 2.05656e-10, -8.36286
892000, 2.04515e-10, -8.37888
896950, 2.03386e-10, -8.39482
901900, 2.0227e-10, -8.41068
906850, 2.01166e-10, -8.42646
911800, 2.00073e-10, -8.44215
916750, 1.98993e-10, -8.45776
921700, 1.97924e-10, -8.47328
926650, 1.96867e-10, -8.48873
931600, 1.95821e-10, -8.5041
936550, 1.94786e-10, -8.51939
941500, 1.93762e-10, -8.5346
946450, 1.92749e-10, -8.54973
951400, 1.91746e-10, -8.56478
956350, 1.90753e-10, -8.57976
961300, 1.89771e-10, -8.59466
966250, 1.88799e-10, -8.60948
971200, 1.87837e-10, -8.62424
976150, 1.86884e-10, -8.63891
981100, 1.85941e-10, -8.65351
986050, 1.85008e-10, -8.66804
991000, 1.84084e-10, -8.6825
995950, 1.83169e-10, -8.69688
1.0009e+06, 1.82263e-10, -8.71119
1.00585e+06, 1.81366e-10, -8.72543
1.0108e+06, 1.80478e-10, -8.7396
1.01575e+06, 1.79598e-10, -8.7537
1.0207e+06, 1.78727e-10, -8.76773
1.02565e+06, 1.77865e-10, -8.78169
1.0306e+06, 1.7701e-10, -8.79558
1.03555e+06, 1.76164e-10, -8.80941
1.0405e+06, 1.75326e-10, -8.82316
1.04545e+06, 1.74496e-10, -8.83685
1.0504e+06, 1.73674e-10, -8.85047
1.05535e+06, 1.72859e-10, -8.86403
1.0603e+06, 1.72052e-10, -8.87752
1.06525e+06, 1.71253e-10, -8.89094
1.0702e+06, 1.70461e-10, -8.9043
1.07515e+06, 1.69676e-10, -8.9176
1.0801e+06, 1.68898e-10, -8.93083
1.08505e+06, 1.68128e-10, -8.94399
1.09e+06, 1.67364e-10, -8.9571
1.09495e+06, 1.66608e-10, -8.97014
1.0999e+06, 1.65858e-10, -8.98312
1.10485e+06, 1.65115e-10, -8.99604
1.1098e+06, 1.64378e-10, -9.0089
1.11475e+06, 1.63648e-10, -9.02169
1.1197e+06, 1.62925e-10, -9.03442
1.12465e+06, 1.62208e-10, -9.0471
1.1296e+06, 1.61497e-10, -9.05972
1.13455e+06, 1.60792e-10, -9.07227
1.1395e+06, 1.60094e-10, -9.08477
1.14445e+06, 1.59401e-10, -9.09721
1.1494e+06, 1.58715e-10, -9.10959
1.15435e+06, 1.58034e-10, -9.12191
1.1593e+06, 1.5736e-10, -9.13417
1.16425e+06, 1.56691e-10, -9.14638
1.1692e+06, 1.56027e-10, -9.15853
1.17415e+06, 1.55369e-10, -9.17062
1.1791e+06, 1.54717e-10, -9.18266
1.18405e+06, 1.5407e-10, -9.19464
1.189e+06, 1.53429e-10, -9.20657
1.19395e+06, 1.52793e-10, -9.21844
1.1989e+06, 1.52162e-10, -9.23026
1.20385e+06, 1.51536e-10, -9.24202
1.2088e+06, 1.50916e-10, -9.25373
1.21375e+06, 1.503e-10, -9.26538
1.2187e+06, 1.4969e-10, -9.27699
1.22365e+06, 1.49084e-10, -9.28853
1.2286e+06, 1.48484e-10, -9.30003
1.23355e+06, 1.47888e-10, -9.31147
1.2385e+06, 1.47297e-10, -9.32286
1.24345e+06, 1.4671e-10, -9.3342
1.2484e+06, 1.46129e-10, -9.34549
1.25335e+06, 1.45552e-10, -9.35673
1.2583e+06, 1.44979e-10, -9.36791
1.26325e+06, 1.44411e-10, -9.37905
1.2682e+06, 1.43847e-10, -9.39014
1.27315e+06, 1.43288e-10, -9.40117
1.2781e+06, 1.42733e-10, -9.41216
1.28305e+06, 1.42182e-10, -9.42309
1.288e+06, 1.41636e-10, -9.43398
1.29295e+06, 1.41094e-10, -9.44482
1.2979e+06, 1.40556e-10, -9.45561
1.30285e+06, 1.40021e-10, -9.46636
1.3078e+06, 1.39492e-10, -9.47705
1.31275e+06, 1.38966e-10, -9.48769
1.3177e+06, 1.38444e-10, -9.49829
1.32265e+06, 1.37925e-10, -9.50884
1.3276e+06, 1.37411e-10, -9.51934
1.33255e+06, 1.36901e-10, -9.5298
1.3375e+06, 1.36394e-10, -9.54022
1.34245e+06, 1.35891e-10, -9.55058
1.3474e+06, 1.35392e-10, -9.5609
1.35235e+06, 1.34896e-10, -9.57118
1.3573e+06, 1.34404e-10, -9.58141
1.36225e+06, 1.33916e-10, -9.59159
1.3672e+06, 1.33431e-10, -9.60173
1.37215e+06, 1.3295e-10, -9.61182
1.3771e+06, 1.32472e-10, -9.62187
1.38205e+06, 1.31997e-10, -9.63188
1.387e+06, 1.31526e-10, -9.64184
1.39195e+06, 1.31059e-10, -9.65176
1.3969e+06, 1.30594e-10, -9.66163
1.40185e+06, 1.30133e-10, -9.67147
1.4068e+06, 1.29675e-10, -9.68126
1.41175e+06, 1.2922e-10, -9.691
1.4167e+06, 1.28769e-10, -9.7007
1.42165e+06, 1.28321e-10, -9.71036
1.4266e+06, 1.27875e-10, -9.71998
1.43155e+06, 1.27433e-10, -9.72956
1.4365e+06, 1.26994e-10, -9.7391
1.44145e+06, 1.26558e-10, -9.74859
1.4464e+06, 1.26125e-10, -9.75805
1.45135e+06, 1.25695e-10, -9.76745
1.4563e+06, 1.25267e-10, -9.77682
1.46125e+06, 1.24843e-10, -9.78616
1.4662e+06, 1.24422e-10, -9.79545
1.47115e+06, 1.24003e-10, -9.80469
1.4761e+06, 1.23587e-10, -9.8139
1.48105e+06, 1.23174e-10, -9.82307
1.486e+06, 1.22764e-10, -9.8322
1.49095e+06, 1.22356e-10, -9.8413
1.4959e+06, 1.21951e-10, -9.85035
1.50085e+06, 1.21549e-10, -9.85936
1.5058e+06, 1.2115e-10, -9.86834
1.51075e+06, 1.20753e-10, -9.87727
1.5157e+06, 1.20358e-10, -9.88616
1.52065e+06, 1.19966e-10, -9.89503
1.5256e+06, 1.19577e-10, -9.90384
1.53055e+06, 1.1919e-10, -9.91263
1.5355e+06, 1.18806e-10, -9.92138
1.54045e+06, 1.18424e-10, -9.93009
1.5454e+06, 1.18045e-10, -9.93876
1.55035e+06, 1.17668e-10, -9.94739
1.5553e+06, 1.17294e-10, -9.95599
1.56025e+06, 1.16922e-10, -9.96455
1.5652e+06, 1.16552e-10, -9.97307
1.57015e+06, 1.16184e-10, -9.98156
1.5751e+06, 1.15819e-10, -9.99
1.58005e+06, 1.15456e-10, -9.99842
1.585e+06, 1.15096e-10, -10.0068
1.58995e+06, 1.14738e-10, -10.0151
1.5949e+06, 1.14381e-10, -10.0234
1.59985e+06, 1.14028e-10, -10.0317
1.6048e+06, 1.13676e-10, -10.04
